,Time (Seconds),Voltage (V),Current (A),Repeat,Run,Channel,Step,Loop Count,File Name,File Path,Exp Type,OCV,Exp Title,Exp Name,Exp Start Time,Capacity (Ah),Energy (Wh),raw dQ/dV (Ah/V),dQ/dV (Ah/V),Cumulative Capacity (Ah),Current Density (A/m^2),Overpotential (V),SOC (%)
34491,66966.0,0.1712563,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34492,66966.3,0.1712204,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34493,66966.6,0.1711861,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34494,66966.9,0.1711525,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34495,66967.2,0.1711174,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34496,66967.5,0.1710754,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34497,66967.8,0.1710465,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34498,66968.1,0.1710121,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34499,66968.4,0.1709801,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34500,66968.7,0.1709465,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34501,66969.0,0.1709122,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34502,66969.3,0.1708794,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34503,66969.6,0.1708427,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34504,66969.9,0.1708122,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34505,66970.2,0.1707771,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34506,66970.5,0.1707443,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34507,66970.8,0.170713,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34508,66971.1,0.1706818,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34509,66971.4,0.1706474,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34510,66971.7,0.1706215,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34511,66972.0,0.1705933,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34512,66972.3,0.1705612,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34513,66972.6,0.1705269,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34514,66972.9,0.1704964,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34515,66973.2,0.1704605,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34516,66973.5,0.1704307,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34517,66973.8,0.1704025,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34518,66974.1,0.1703705,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34519,66974.4,0.1703331,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34520,66974.7,0.1703072,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34521,66975.0,0.1702782,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34522,66975.3,0.1702499,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34523,66975.6,0.1702194,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34524,66975.9,0.1701897,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34525,66976.2,0.1701576,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34526,66976.5,0.1701294,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34527,66976.8,0.1700981,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34528,66977.1,0.1700729,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34529,66977.4,0.1700455,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34530,66977.7,0.1700188,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34531,66978.0,0.1699928,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34532,66978.3,0.1699608,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34533,66978.6,0.1699326,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34534,66978.9,0.1699066,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34535,66979.2,0.1698807,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34536,66979.5,0.1698441,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34537,66979.8,0.1698219,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
34538,66980.0,0.1698006,0.0,41,01,MGPA-Li,Step10,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,0,0.16659,Open Circuit	[1 Min][default]	Step10[auto],Open Circuit,11/16/2024 3:56:13 AM,0.0,0.0,0.0,,0.0,,0.0103829,66.80000000000004
4939,27380.0,0.05783768,-0.009046078,42,01,MGPA-Li,Step04,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.084042,"Galvanostatic	[-0.00904 A,10 Min][default]	Step04[auto]",Galvanostatic,11/15/2024 4:56:31 PM,,,,,0.0,,,68.47000000000004
4940,27385.0,0.0559124,-0.009046078,42,01,MGPA-Li,Step04,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.084042,"Galvanostatic	[-0.00904 A,10 Min][default]	Step04[auto]",Galvanostatic,11/15/2024 4:56:31 PM,-1.2563997222222223e-05,-7.024832382877779e-07,,,0.0014946537555555572,-0.009046078,,68.47000000000004
4941,27390.0,0.05465088,-0.009045983,42,01,MGPA-Li,Step04,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.084042,"Galvanostatic	[-0.00904 A,10 Min][default]	Step04[auto]",Galvanostatic,11/15/2024 4:56:31 PM,-2.51278625e-05,-2.0757430364317777e-06,,,0.001507217620833335,-0.009045983,,68.47000000000004
4942,27395.0,0.05370522,-0.009046078,42,01,MGPA-Li,Step04,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.084042,"Galvanostatic	[-0.00904 A,10 Min][default]	Step04[auto]",Galvanostatic,11/15/2024 4:56:31 PM,-3.769185972222222e-05,-4.099992655022861e-06,,,0.0015197816180555573,-0.009046078,,68.47000000000004
4943,27400.0,0.05294456,-0.009046078,42,01,MGPA-Li,Step04,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.084042,"Galvanostatic	[-0.00904 A,10 Min][default]	Step04[auto]",Galvanostatic,11/15/2024 4:56:31 PM,-5.025585694444444e-05,-6.760766888369417e-06,,,0.0015323456152777793,-0.009046078,,68.47000000000004
4944,27405.0,0.05230599,-0.009046078,42,01,MGPA-Li,Step04,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.084042,"Galvanostatic	[-0.00904 A,10 Min][default]	Step04[auto]",Galvanostatic,11/15/2024 4:56:31 PM,-6.281985416666666e-05,-1.0046621552212543e-05,,,0.0015449096125000016,-0.009046078,,68.47000000000004
4945,27410.0,0.05175972,-0.009045983,42,01,MGPA-Li,Step04,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.084042,"Galvanostatic	[-0.00904 A,10 Min][default]	Step04[auto]",Galvanostatic,11/15/2024 4:56:31 PM,-7.538371944444444e-05,-1.3948461763215543e-05,,,0.0015574734777777793,-0.009045983,,68.47000000000004
4946,27415.0,0.0512825,-0.009046078,42,01,MGPA-Li,Step04,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.084042,"Galvanostatic	[-0.00904 A,10 Min][default]	Step04[auto]",Galvanostatic,11/15/2024 4:56:31 PM,-8.794771666666666e-05,-1.8458640543173876e-05,,,0.0015700374750000016,-0.009046078,,68.47000000000004
4947,27420.0,0.05085983,-0.009045887,42,01,MGPA-Li,Step04,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.084042,"Galvanostatic	[-0.00904 A,10 Min][default]	Step04[auto]",Galvanostatic,11/15/2024 4:56:31 PM,-0.00010051144861111111,-2.3570635732588723e-05,,,0.001582601206944446,-0.009045887,,68.47000000000004
4948,27425.0,0.05047951,-0.009046173,42,01,MGPA-Li,Step04,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.084042,"Galvanostatic	[-0.00904 A,10 Min][default]	Step04[auto]",Galvanostatic,11/15/2024 4:56:31 PM,-0.00011307557777777778,-2.9278635491777832e-05,,,0.0015951653361111126,-0.009046173,,68.47000000000004
4949,27430.0,0.05013619,-0.009046078,42,01,MGPA-Li,Step04,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.084042,"Galvanostatic	[-0.00904 A,10 Min][default]	Step04[auto]",Galvanostatic,11/15/2024 4:56:31 PM,-0.00012563957500000001,-3.557772509549708e-05,,,0.001607729333333335,-0.009046078,,68.47000000000004
4950,27435.0,0.04982185,-0.009046078,42,01,MGPA-Li,Step04,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.084042,"Galvanostatic	[-0.00904 A,10 Min][default]	Step04[auto]",Galvanostatic,11/15/2024 4:56:31 PM,-0.00013820357222222223,-4.24632827402168e-05,,,0.0016202933305555572,-0.009046078,,68.47000000000004
4951,27440.0,0.04953346,-0.009046269,42,01,MGPA-Li,Step04,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.084042,"Galvanostatic	[-0.00904 A,10 Min][default]	Step04[auto]",Galvanostatic,11/15/2024 4:56:31 PM,-0.00015076783472222223,-4.9931335250716606e-05,,,0.001632857593055557,-0.009046269,,68.47000000000004
4952,27445.0,0.04926796,-0.009046173,42,01,MGPA-Li,Step04,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.084042,"Galvanostatic	[-0.00904 A,10 Min][default]	Step04[auto]",Galvanostatic,11/15/2024 4:56:31 PM,-0.00016333196388888888,-5.797836791431583e-05,,,0.0016454217222222239,-0.009046173,,68.47000000000004
4953,27450.0,0.04902382,-0.009046269,42,01,MGPA-Li,Step04,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.084042,"Galvanostatic	[-0.00904 A,10 Min][default]	Step04[auto]",Galvanostatic,11/15/2024 4:56:31 PM,-0.00017589622638888888,-6.660147285548397e-05,,,0.0016579859847222237,-0.009046269,,68.47000000000004
4954,27455.0,0.04879341,-0.009046364,42,01,MGPA-Li,Step04,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.084042,"Galvanostatic	[-0.00904 A,10 Min][default]	Step04[auto]",Galvanostatic,11/15/2024 4:56:31 PM,-0.0001884606208333333,-7.579710919665934e-05,,,0.0016705503791666684,-0.009046364,,68.47000000000004
4955,27460.0,0.04858055,-0.009046364,42,01,MGPA-Li,Step04,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.084042,"Galvanostatic	[-0.00904 A,10 Min][default]	Step04[auto]",Galvanostatic,11/15/2024 4:56:31 PM,-0.00020102501527777776,-8.55630150026122e-05,,,0.0016831147736111128,-0.009046364,,68.47000000000004
4956,27465.0,0.0483799,-0.009046269,42,01,MGPA-Li,Step04,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.084042,"Galvanostatic	[-0.00904 A,10 Min][default]	Step04[auto]",Galvanostatic,11/15/2024 4:56:31 PM,-0.00021358927777777775,-9.58964429025733e-05,,,0.0016956790361111126,-0.009046269,,68.47000000000004
4957,27470.0,0.04819183,-0.009046078,42,01,MGPA-Li,Step04,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.084042,"Galvanostatic	[-0.00904 A,10 Min][default]	Step04[auto]",Galvanostatic,11/15/2024 4:56:31 PM,-0.00022615327499999997,-0.00010679518308531656,,,0.001708243033333335,-0.009046078,,68.47000000000004
4958,27475.0,0.04801407,-0.009046173,42,01,MGPA-Li,Step04,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.084042,"Galvanostatic	[-0.00904 A,10 Min][default]	Step04[auto]",Galvanostatic,11/15/2024 4:56:31 PM,-0.00023871740416666663,-0.00011825697723919317,,,0.0017208071625000015,-0.009046173,,68.47000000000004
4959,27480.0,0.04784546,-0.009046364,42,01,MGPA-Li,Step04,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.084042,"Galvanostatic	[-0.00904 A,10 Min][default]	Step04[auto]",Galvanostatic,11/15/2024 4:56:31 PM,-0.00025128179861111106,-0.00013027967048336915,,,0.001733371556944446,-0.009046364,,68.47000000000004
4960,27485.0,0.04768562,-0.009046173,42,01,MGPA-Li,Step04,No loop,MGP-A Half Cell ICI Test 2,C:\Users\solartronmobile.24M\24M Technologies\Lab Equipment Data - Solartron\Mat H\,5,0.084042,"Galvanostatic	[-0.00904 A,10 Min][default]	Step04[auto]",Galvanostatic,11/15/2024 4:56:31 PM,-0.00026384592777777775,-0.0001428613271339277,,,0.0017459356861111127,-0.009046173,,68.47000000000004
